Unnamed: 0,lat,lon,time,cloud cover mean,precipitation mean,temperature max,temperature min,temperature mean,water vapor pressure mean
14137,41.75,-2.75,2017-01-01,0.5627188,1.5532413e-08,8.157200000000046,0.2296000000000049,3.5657000000000494,619.0137
14423,41.75,-2.75,2017-02-01,0.5597509,2.0324945e-08,6.663450000000012,-4.005439999999965,0.549220000000048,513.5608
15104,41.75,-2.75,2017-03-01,0.5953063,2.6379311e-08,13.460700000000031,0.6023200000000202,5.8338300000000345,633.22546
15961,41.75,-2.75,2017-04-01,0.60520476,2.4997036e-08,15.078880000000026,3.116360000000043,8.85790000000003,683.3556
16662,41.75,-2.75,2017-05-01,0.6159435,2.6469184e-08,16.371820000000014,4.935600000000022,11.85662000000002,742.337
16695,41.75,-2.75,2017-06-01,0.3644686,9.697608e-09,25.95270000000005,8.125670000000014,17.99517000000003,820.17975
17343,41.75,-2.75,2017-07-01,0.304153,2.3571554e-08,30.206140000000005,13.988820000000032,21.23776000000004,880.22144
18299,41.75,-2.75,2017-08-01,0.3857669,1.1083814e-08,25.716970000000003,13.818050000000028,20.11880000000002,829.3894
18465,41.75,-2.75,2017-09-01,0.3206415,1.2613754e-08,22.57958000000002,11.309529999999995,18.18374,812.6664
19542,41.75,-2.75,2017-10-01,0.5949222,4.4457945e-08,14.138270000000034,8.066460000000006,9.11035000000004,723.468
19691,41.75,-2.75,2017-11-01,0.541846,9.6231165e-09,13.616570000000024,3.093680000000006,7.905820000000006,675.8225
20220,41.75,-2.75,2017-12-01,0.5786242,1.2475539e-08,8.395650000000046,0.9547000000000024,5.150500000000022,637.4882
21266,41.75,-2.75,2018-01-01,0.66276264,1.6919182e-08,8.274699999999996,1.084100000000035,4.441980000000001,642.65735
21640,41.75,-2.75,2018-02-01,0.69188285,1.08453175e-08,9.927900000000022,4.197500000000048,8.303800000000024,691.7038
22232,41.75,-2.75,2018-03-01,0.48483562,3.204673e-09,14.702080000000024,2.3129000000000133,9.43362000000002,629.3984
22484,41.75,-2.75,2018-04-01,0.5595891,1.7056347e-08,16.220540000000028,7.309500000000014,11.189840000000004,684.38605
23395,41.75,-2.75,2018-05-01,0.5207871,1.5886096e-08,24.60668000000004,7.798360000000002,15.952260000000024,760.5438
24068,41.75,-2.75,2018-06-01,0.3448237,1.9750876e-08,23.747460000000046,12.129140000000008,16.735900000000015,807.3674
24668,41.75,-2.75,2018-07-01,0.13612345,0.0,33.14507000000003,17.247100000000046,24.37182000000001,810.469
25123,41.75,-2.75,2018-08-01,0.31887576,1.1205757e-08,30.472620000000006,14.289270000000045,23.17443000000003,838.6624
25341,41.75,-2.75,2018-09-01,0.2876866,4.4933106e-09,27.072230000000047,12.086450000000012,18.73773,802.8282
26294,41.75,-2.75,2018-10-01,0.5536862,1.3914287e-08,19.021630000000016,7.407219999999995,13.853850000000024,787.9549
26946,41.75,-2.75,2018-11-01,0.6053663,1.650438e-08,14.587820000000022,3.1802299999999946,8.296750000000031,684.973
27519,41.75,-2.75,2018-12-01,0.5898848,1.2815757e-08,9.677760000000037,-0.1739000000000032,3.441340000000025,635.75226
27737,41.75,-2.75,2019-01-01,0.67359877,3.0287516e-08,7.01302000000004,-1.4098299999999997,2.865600000000029,639.6441
28330,41.75,-2.75,2019-02-01,0.749096,3.971146e-08,9.17530000000005,-0.2025999999999612,2.489250000000027,616.601
28756,41.75,-2.75,2019-03-01,0.57880944,9.482297e-09,17.08148,5.442070000000001,8.818870000000004,698.46405
29706,41.75,-2.75,2019-04-01,0.55296427,2.545162e-08,18.486800000000017,3.832100000000026,12.782039999999997,705.0777
30231,41.75,-2.75,2019-05-01,0.568089,2.6678563e-08,22.465419999999995,6.784170000000017,13.982970000000025,743.6083
30784,41.75,-2.75,2019-06-01,0.4308329,1.6522154e-08,26.91998000000001,14.333860000000016,20.714530000000025,823.75616
31457,41.75,-2.75,2019-07-01,0.2672121,2.6491099e-08,28.12405000000001,13.367580000000032,20.30636000000004,820.1084
31669,41.75,-2.75,2019-08-01,0.26931214,1.9396449e-08,29.310820000000035,14.868520000000046,21.5684,967.019
32255,41.75,-2.75,2019-09-01,0.43709177,3.025189e-09,28.822630000000004,12.223720000000014,19.076070000000016,805.9244
33134,41.75,-2.75,2019-10-01,0.5435952,2.6420516e-08,19.279350000000026,7.696650000000034,13.825620000000017,796.5795
33350,41.75,-2.75,2019-11-01,0.5275749,1.1208096e-08,10.150170000000005,1.5670000000000073,6.909450000000049,672.2038
34355,41.75,-2.75,2019-12-01,0.69993657,5.9130997e-08,8.055100000000039,-0.5681999999999903,4.534450000000049,664.9559
34965,41.75,-2.75,2020-01-01,0.6413587,1.8401204e-08,8.451930000000004,3.3858600000000365,5.401800000000037,674.3102
35609,41.75,-2.75,2020-02-01,0.5780193,8.571036e-09,8.543450000000007,1.0782700000000318,5.587000000000046,627.54846
