Unnamed: 0,lat,lon,time,cloud cover mean,cloud-cover_monthly-mean_ipsl-cm5a-mr_rcp85_r1i1p1_1950-2100-mean_v1.0,precipitation mean,temperature max,temperature min,temperature mean,water vapor pressure mean
70857,-1.25,30.25,2025-04-01,0.8509582,0.813145,9.355138e-08,25.637230000000045,16.889830000000018,20.55676,1113.5278
71832,-1.25,30.25,2025-05-01,0.7321512,0.7189798,2.1521082e-08,25.787770000000023,16.771500000000003,21.015600000000006,1065.1118
72199,-1.25,30.25,2025-06-01,0.56002676,0.6393311,2.8892053e-09,26.43136000000004,16.417750000000012,21.256340000000023,980.2316
72698,-1.25,30.25,2025-07-01,0.58345604,0.5980187,1.091389e-08,27.03262000000001,15.206170000000045,21.178030000000035,976.93097
73438,-1.25,30.25,2025-08-01,0.5861242,0.6443473,0.0,27.29916000000003,15.691280000000006,21.63586000000004,873.1141
74056,-1.25,30.25,2025-09-01,0.69670415,0.6727469,3.511685e-08,27.096400000000017,16.877499999999998,21.149620000000027,1044.5146
74389,-1.25,30.25,2025-10-01,0.81974137,0.7978496,1.0120114e-07,26.3021,16.18905000000001,20.32660000000004,1071.9398
75068,-1.25,30.25,2025-11-01,0.8348197,0.78930986,1.3579682e-07,24.77440000000001,15.55197000000004,19.903650000000027,1084.822
75437,-1.25,30.25,2025-12-01,0.7092321,0.72481,4.9613433e-08,25.553060000000016,15.81725,20.363950000000045,1059.0741
76090,-1.25,30.25,2026-01-01,0.7854699,0.7095977,4.1813543e-08,26.48177000000004,16.30984000000001,20.59637000000004,1049.4783
76666,-1.25,30.25,2026-02-01,0.7585377,0.70277375,3.762318e-08,27.191900000000032,16.816300000000012,21.395350000000008,1036.3977
77301,-1.25,30.25,2026-03-01,0.796795,0.7506119,5.8962918e-08,26.66735,16.953670000000045,21.077080000000024,1080.5215
77632,-1.25,30.25,2026-04-01,0.8201088,0.80886453,4.6269523e-08,26.13345000000004,16.382000000000005,20.814900000000023,1093.3933
78470,-1.25,30.25,2026-05-01,0.74767274,0.7228515,3.630057e-08,25.675400000000025,16.714650000000006,20.947400000000016,1065.7627
79145,-1.25,30.25,2026-06-01,0.6646745,0.63704264,4.9955826e-09,26.1379,16.43667000000005,21.143060000000048,978.77057
79727,-1.25,30.25,2026-07-01,0.5759466,0.5966498,1.046382e-08,27.23320000000001,14.538900000000012,20.74940000000004,946.0146
80248,-1.25,30.25,2026-08-01,0.6997483,0.6444829,1.8918627e-08,26.77352000000002,16.552940000000035,20.77603000000005,1003.6806
80680,-1.25,30.25,2026-09-01,0.70031416,0.67200863,3.4516237e-08,26.26086000000004,16.571500000000015,20.370420000000024,1032.1721
81615,-1.25,30.25,2026-10-01,0.7909039,0.7954605,6.971459e-08,25.35674,15.984950000000026,20.0992,1053.0939
82052,-1.25,30.25,2026-11-01,0.78133094,0.7906309,3.6159996e-08,25.29003,15.50490000000002,19.905100000000004,1063.2705
82482,-1.25,30.25,2026-12-01,0.7456801,0.72531945,8.566092e-08,25.47802000000001,15.607799999999996,19.71210000000002,1053.6584
83100,-1.25,30.25,2027-01-01,0.6652985,0.708071,1.1593334e-08,26.305720000000008,15.878350000000012,20.362450000000024,1020.9854
83512,-1.25,30.25,2027-02-01,0.66691935,0.699271,3.2147312e-08,26.69344000000001,16.63990000000001,21.14608000000004,1014.69794
84147,-1.25,30.25,2027-03-01,0.7148001,0.74249256,3.679729e-08,26.860600000000037,16.152829999999994,20.60680000000002,1043.2693
84647,-1.25,30.25,2027-04-01,0.81817263,0.804353,1.0208504e-07,24.732140000000012,16.147520000000043,20.02328,1066.5786
85286,-1.25,30.25,2027-05-01,0.7111024,0.7214657,4.8335433e-08,25.21770000000004,16.7432,20.42830000000004,1064.4934
85763,-1.25,30.25,2027-06-01,0.6287423,0.6355708,9.802715e-09,25.765770000000032,14.925700000000006,20.6918,969.3752
86707,-1.25,30.25,2027-07-01,0.5156915,0.5963702,0.0,26.70278000000002,16.05236000000002,20.98284000000001,871.934
87144,-1.25,30.25,2027-08-01,0.6836117,0.64722174,5.30512e-09,26.782219999999995,17.27194000000003,21.78423000000004,945.8835
87404,-1.25,30.25,2027-09-01,0.64700794,0.6742241,1.0652315e-08,27.626700000000028,16.432860000000005,21.46758,1008.4311
88219,-1.25,30.25,2027-10-01,0.7901904,0.7968228,2.846043e-08,27.32958000000002,15.618200000000002,20.324580000000022,1041.9476
88975,-1.25,30.25,2027-11-01,0.7928156,0.7908292,2.6342008e-08,25.70416,15.65100000000001,20.09277000000003,1070.16
89597,-1.25,30.25,2027-12-01,0.7606704,0.7224643,2.981436e-08,24.4221,15.729460000000016,20.05856,1064.4943
90271,-1.25,30.25,2028-01-01,0.7236947,0.7071979,3.3418324e-08,26.309349999999995,16.27236000000005,20.83280000000002,1028.0908
90557,-1.25,30.25,2028-02-01,0.77833605,0.70222163,3.886303e-08,26.806820000000016,16.82614000000001,20.94622000000004,1034.7036
91179,-1.25,30.25,2028-03-01,0.84223455,0.7424215,5.77177e-08,26.89965000000001,16.386680000000013,20.62728000000004,1064.2903
91756,-1.25,30.25,2028-04-01,0.812966,0.8044304,3.7822414e-08,25.517330000000012,16.202080000000024,20.37466000000001,1081.6362
92168,-1.25,30.25,2028-05-01,0.69244,0.72375935,1.9360334e-08,25.619100000000003,16.80084000000005,20.78185000000002,1063.5607
93101,-1.25,30.25,2028-06-01,0.6208685,0.6347474,3.9234145e-09,26.110070000000007,16.180260000000033,21.013480000000012,968.0723
93558,-1.25,30.25,2028-07-01,0.652105,0.5971516,2.4978595e-09,26.847740000000044,16.17288000000002,21.295000000000016,935.5211
93993,-1.25,30.25,2028-08-01,0.64034945,0.6465739,1.0801818e-08,27.067499999999995,16.18905000000001,21.051570000000027,962.9082
94620,-1.25,30.25,2028-09-01,0.6579132,0.6741666,1.5114132e-08,27.33315000000005,15.511560000000031,21.11718000000002,989.16113
94971,-1.25,30.25,2028-10-01,0.8024266,0.7961708,3.4876866e-08,25.99868000000004,15.77905000000004,20.31783000000001,1054.6066
95934,-1.25,30.25,2028-11-01,0.8365982,0.79297507,4.3807574e-08,25.337950000000035,15.758970000000032,19.986230000000035,1081.6241
96192,-1.25,30.25,2028-12-01,0.7301213,0.72227335,3.1005975e-08,25.562370000000044,15.750120000000038,20.270170000000007,1050.4736
96788,-1.25,30.25,2029-01-01,0.68847793,0.70668167,3.9008803e-08,25.916560000000004,16.074400000000026,20.537800000000004,1036.206
97736,-1.25,30.25,2029-02-01,0.69453603,0.70649314,3.305238e-08,26.780730000000005,16.779629999999997,21.16183000000001,1039.8447
97990,-1.25,30.25,2029-03-01,0.6965307,0.7399609,2.7183138e-08,26.732970000000023,16.34707000000003,21.011770000000013,1041.7007
98874,-1.25,30.25,2029-04-01,0.74928457,0.80437106,2.826933e-08,25.786550000000037,16.51364000000001,20.87133,1073.521
99301,-1.25,30.25,2029-05-01,0.7354658,0.7244999,4.4401933e-08,25.605680000000007,16.784050000000036,20.64007000000004,1063.311
99715,-1.25,30.25,2029-06-01,0.6827793,0.64090747,3.914649e-09,26.38333,16.36703,21.20544000000001,981.6495
100457,-1.25,30.25,2029-07-01,0.6565556,0.59824675,6.924361e-10,27.275450000000035,16.293630000000007,21.70210000000003,903.1613
100826,-1.25,30.25,2029-08-01,0.63519317,0.64865834,1.2157027e-08,27.47240000000005,16.194000000000017,21.2953,929.58307
101569,-1.25,30.25,2029-09-01,0.7146475,0.67632324,3.6608952e-08,27.6164,16.393200000000036,20.96526,1032.2842
101779,-1.25,30.25,2029-10-01,0.8184111,0.79777396,3.880879e-08,25.932060000000035,16.341030000000046,20.55868000000004,1062.9998
102419,-1.25,30.25,2029-11-01,0.7399118,0.79379576,3.3077363e-08,25.91882000000004,15.87966,20.18588,1068.226
102947,-1.25,30.25,2029-12-01,0.7410711,0.71943724,6.797491e-08,25.54186000000004,15.789360000000045,19.85810000000004,1066.0668
104064,-1.25,30.25,2030-01-01,0.76731306,0.70894945,1.9357644e-08,26.59258,16.427850000000035,21.23226,1061.8662
104623,-1.25,30.25,2030-02-01,0.6782178,0.70349586,7.24617e-09,27.47598000000005,16.720820000000003,21.727100000000007,1049.102
104786,-1.25,30.25,2030-03-01,0.75063396,0.7443977,4.277708e-08,27.21377000000001,16.720880000000022,21.27932000000004,1086.5952
105781,-1.25,30.25,2030-04-01,0.80720276,0.8047402,4.1824723e-08,26.02330000000001,16.90136000000001,21.157340000000037,1130.5149
105825,-1.25,30.25,2030-05-01,0.7197264,0.7238312,4.7831907e-08,25.50150000000002,16.77093000000002,20.79653000000002,1083.3005
106940,-1.25,30.25,2030-06-01,0.69943976,0.6413152,2.6147253e-09,26.95083,16.81164000000001,21.91546,1025.1304
106975,-1.25,30.25,2030-07-01,0.6438536,0.59660864,2.720643e-09,27.4812,16.49078000000003,21.85040000000004,954.05676
108003,-1.25,30.25,2030-08-01,0.59973043,0.64762884,0.0,27.63198,17.77633000000003,22.878720000000044,883.42914
108189,-1.25,30.25,2030-09-01,0.6443785,0.68014973,3.673982e-08,27.74510000000004,16.40945000000005,20.876700000000028,1077.3464
108976,-1.25,30.25,2030-10-01,0.8024534,0.79390234,4.518591e-08,27.994230000000016,16.04970000000003,20.846900000000005,1090.9921
109805,-1.25,30.25,2030-11-01,0.7690711,0.7937447,4.123909e-08,25.16305,16.08540000000005,20.19738000000001,1104.4651
109867,-1.25,30.25,2030-12-01,0.69886786,0.7212821,4.101738e-08,25.78402,16.053800000000024,20.859550000000013,1066.3287
110809,-1.25,30.25,2031-01-01,0.7084803,0.70614773,2.9170307e-08,26.73388,16.329600000000028,20.66775000000001,1052.6787
111522,-1.25,30.25,2031-02-01,0.6834894,0.7051058,2.4145644e-08,27.348600000000037,16.954250000000002,21.775540000000035,1048.7117
111612,-1.25,30.25,2031-03-01,0.7274035,0.7370981,3.4714414e-08,27.416,16.727779999999996,21.84307000000001,1066.1204
